"고유번호","구명","수목고유번호","구번호","동명","순번","수목명","흉고지름","수고","수관너비","위치","주변토지사용상태","품계흉고","품계활력","품계수형","품계수종","품계위치","관리등급","피해상태","학명","식생활력","품계등급","관리기관","경도","위도"
"4055","중구","2-회현동-큰-0089","02","회현동","89.00000000","느티나무","22.00000000","17.00000000","7.00000000"," ","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","126.9792083","37.5552396"
"4056","중구","2-신당1동-큰-0033","02","신당1동","33.00000000","느티나무","23.00000000","4.00000000","5.00000000","무궁화회관","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","127.01571","37.5690824"
"4057","중구","2-장충동-큰-0077","02","장충동","77.00000000","양버즘나무","24.00000000","17.00000000","6.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","127.0004243","37.5585348"
"4058","중구","2-회현동-큰-0099","02","회현동","99.00000000","느티나무","22.00000000","18.00000000","10.00000000"," ","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","126.9788938","37.5553401"
"4059","중구","2-장충동-큰-0273","02","장충동","273.00000000","아카시아나무","23.00000000","6.00000000","4.00000000","파라다이스㈜","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","127.0039496","37.5598035"
"4060","중구","2-소공동-큰-0250","02","소공동","250.00000000","느티나무","24.00000000","10.00000000","6.00000000","한국은행","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9792416","37.5621084"
"4061","중구","2-신당1동-큰-0099","02","신당1동","99.00000000","은행나무","31.00000000","7.00000000","4.00000000","한양공고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","127.01132","37.5656989"
"4062","중구","2-광희동-큰-0085","02","광희동","85.00000000","이태리포플러","22.00000000","9.00000000","6.00000000","국립간호대학","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Populus euramericana Guiner","2.00000000","32.00000000","공원녹지과","127.0066237","37.5673613"
"4063","중구","2-광희동-큰-0019","02","광희동","19.00000000","느티나무","25.00000000","9.00000000","8.00000000","광희빌딩","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","127.005512","37.5640683"
"4064","중구","2-신당1동-큰-0070","02","신당1동","70.00000000","감나무","22.00000000","8.00000000","6.00000000","247-5","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Diospyros kaki Thunb.","2.00000000","34.00000000","공원녹지과","127.0142364","37.5647791"
"4065","중구","2-장충동-큰-0011","02","장충동","11.00000000","은행나무","22.00000000","26.00000000","4.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9988324","37.5606206"
"4066","중구","2-태평로1가동-큰-0029","02","태평로1가동","29.00000000","소나무","22.00000000","19.00000000","3.00000000","롯데호텔","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","126.9824202","37.5670376"
"4067","중구","2-충무로45동-큰-0110","02","충무로45동","110.00000000","은행나무","25.00000000","9.00000000","6.00000000","덕수중학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9966665","37.5653105"
"4068","중구","2-신당3동-큰-0004","02","신당3동","4.00000000","모과나무","32.00000000","7.00000000","4.00000000","333-37","10","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Cydonia sinensis Thouin.","2.00000000","34.00000000","공원녹지과","127.012026","37.5527068"
"4069","중구","2-명동-큰-0042","02","명동","42.00000000","단풍나무","20.00000000","5.00000000","4.00000000","성바오로교육장","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Acer palmatum Thunb.","2.00000000","34.00000000","공원녹지과","126.987534","37.5625301"
"4180","중구","2-광희동-큰-0086","02","광희동","86.00000000","이태리포플러","21.00000000","7.00000000","5.00000000","국립간호대학","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Populus euramericana Guiner","2.00000000","32.00000000","공원녹지과","127.0066051","37.5673044"
"4181","중구","2-필동-큰-0064","02","필동","64.00000000","은행나무","24.00000000","18.00000000","6.00000000"," ","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9966439","37.561066"
"4182","중구","2-신당6동-큰-0031","02","신당6동","31.00000000","향나무","28.00000000","4.00000000","4.00000000"," ","10","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juniperus chinensis L.","2.00000000","34.00000000","공원녹지과","127.0158624","37.561384"
"3241","중구","2-필동-큰-0095","02","필동","95.00000000","은행나무","20.00000000","17.00000000","6.00000000"," ","10","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9968869","37.5582614"
"3242","중구","2-장충동-큰-0057","02","장충동","57.00000000","은행나무","33.00000000","17.00000000","7.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9987674","37.5593344"
"3243","중구","2-장충동-큰-0089","02","장충동","89.00000000","양버즘나무","22.00000000","18.00000000","6.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","126.9998069","37.5583231"
"3244","중구","2-충무로45동-큰-0111","02","충무로45동","111.00000000","호두나무","25.00000000","9.00000000","8.00000000","덕수중학교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juglans sinensis Dode","2.00000000","34.00000000","공원녹지과","126.9966487","37.5652803"
"3245","중구","2-태평로1가동-큰-0021","02","태평로1가동","21.00000000","쪽동백","40.00000000","18.00000000","5.00000000","조흥은행","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Camellia japonica L.","2.00000000","34.00000000","공원녹지과","126.9834665","37.5678934"
"3246","중구","2-충무로45동-큰-0112","02","충무로45동","112.00000000","메타세콰이어","50.00000000","12.00000000","8.00000000","덕수중학교","60","10.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Metasequoia glyptostroboides Hu et cheng","2.00000000","37.00000000","공원녹지과","126.9966231","37.5651975"
"3247","중구","2-신당1동-큰-0030","02","신당1동","30.00000000","은행나무","24.00000000","9.00000000","3.00000000","광희초등학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","127.015794","37.567558"
"3248","중구","2-필동-큰-0014","02","필동","14.00000000","느티나무","25.00000000","23.00000000","7.00000000","한국의집","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9942524","37.5606082"
"3249","중구","2-회현동-큰-0128","02","회현동","128.00000000","아카시아나무","32.00000000","25.00000000","7.00000000","한국은행부지","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","126.9835197","37.5596664"
"3250","중구","2-장충동-큰-0129","02","장충동","129.00000000","향나무","23.00000000","5.00000000","3.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juniperus chinensis L.","2.00000000","34.00000000","공원녹지과","127.0021522","37.5578084"
"3251","중구","2-충무로45동-큰-0055","02","충무로45동","55.00000000","느티나무","20.00000000","6.00000000","6.00000000","목정주차장","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9993942","37.5637549"
"3252","중구","2-황학동-큰-0001","02","황학동","1.00000000","느티나무","23.00000000","6.00000000","5.00000000","황학동 755번지","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","127.0182746","37.5673548"
"3253","중구","2-명동-큰-0020","02","명동","20.00000000","은행나무","75.00000000","15.00000000","10.00000000","계성여고","60","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","46.00000000","공원녹지과","126.9873331","37.5628169"
"3254","중구","2-장충동-큰-0164","02","장충동","164.00000000","느티나무","29.00000000","8.00000000","6.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","127.002422","37.5566959"
"3255","중구","2-명동-큰-0031","02","명동","31.00000000","소나무","20.00000000","5.00000000","3.00000000","명동성당","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","126.9876504","37.562827"
"3256","중구","2-장충동-큰-0106","02","장충동","106.00000000","아카시아나무","34.00000000","27.00000000","10.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","127.00129","37.5578879"
"3257","중구","2-명동-큰-0045","02","명동","45.00000000","단풍나무","35.00000000","7.00000000","6.00000000","성바오로교육장","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Acer palmatum Thunb.","2.00000000","34.00000000","공원녹지과","126.9875544","37.5624251"
"3258","중구","2-충무로45동-큰-0016","02","충무로45동","16.00000000","백합나무","20.00000000","6.00000000","5.00000000","중구청","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Liriodendron tulipifera L.","2.00000000","32.00000000","공원녹지과","126.9982224","37.5636594"
"3259","중구","2-장충동-큰-0220","02","장충동","220.00000000","느티나무","33.00000000","6.00000000","6.00000000","장충공원","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","127.0035002","37.5567601"
"3329","중구","2-신당4동-큰-0041","02","신당4동","41.00000000","꽃개오동","26.00000000","8.00000000","6.00000000","373-21","10","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Catapa bignonioides Water","2.00000000","34.00000000","공원녹지과","127.0123921","37.5558448"
"3330","중구","2-장충동-큰-0033","02","장충동","33.00000000","느티나무","36.00000000","24.00000000","11.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9991044","37.5593259"
"3331","중구","2-장충동-큰-0299","02","장충동","299.00000000","호두나무","21.00000000","7.00000000","5.00000000"," ","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juglans sinensis Dode","2.00000000","34.00000000","공원녹지과","127.003274","37.5551026"
"3328","중구","2-소공동-큰-0210","02","소공동","210.00000000","느티나무","40.00000000","18.00000000","10.00000000","덕수궁","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","126.9741087","37.5659266"
"3332","중구","2-필동-큰-0038","02","필동","38.00000000","느티나무","20.00000000","14.00000000","6.00000000","한국의집","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9934425","37.5569816"
"3333","중구","2-소공동-큰-0073","02","소공동","73.00000000","아카시아나무","30.00000000","29.00000000","6.00000000","창덕여중","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","126.9707402","37.5652966"
"3334","중구","2-신당6동-큰-0075","02","신당6동","75.00000000","느티나무","32.00000000","7.00000000","6.00000000","금호여중","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","127.0202175","37.5581448"
"3335","중구","2-남대문로5가동-큰-0066","02","남대문로5가동","66.00000000","느티나무","28.00000000","17.00000000","8.00000000","남대문교회","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","126.979093","37.5542996"
"3336","중구","2-장충동-큰-0235","02","장충동","235.00000000","자작나무","42.00000000","8.00000000","5.00000000","충무초등학교","60","10.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Betula platyphylla var.","2.00000000","39.00000000","공원녹지과","127.0021664","37.5617959"
"3337","중구","2-장충동-큰-0219","02","장충동","219.00000000","백합나무","32.00000000","10.00000000","6.00000000","장충공원","50","5.00000000","10.00000000","6.00000000","2","6","4.00000000","1.00000000","Liriodendron tulipifera L.","2.00000000","29.00000000","공원녹지과","127.0034755","37.5566754"
"3338","중구","2-필동-큰-0009","02","필동","9.00000000","아카시아나무","27.00000000","18.00000000","12.00000000","숭의여대별관","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","126.9890544","37.5607166"
"3339","중구","2-소공동-큰-0148","02","소공동","148.00000000","측백나무","23.00000000","15.00000000","5.00000000","이화여고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Thuja orientalis L.","2.00000000","36.00000000","공원녹지과","126.9708299","37.5647231"
"3340","중구","2-소공동-큰-0035","02","소공동","35.00000000","느티나무","36.00000000","30.00000000","11.00000000","덕수궁","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9739842","37.5673804"
"3341","중구","2-소공동-큰-0122","02","소공동","122.00000000","은행나무","30.00000000","27.00000000","3.00000000","이화여고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9686876","37.5650407"
"3342","중구","2-회현동-큰-0039","02","회현동","39.00000000"," ","0E-8","0E-8","0E-8"," ","0","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000"," ","2.00000000","36.00000000","공원녹지과","126.9802025","37.5548966"
"3343","중구","2-장충동-큰-0019","02","장충동","19.00000000","아카시아나무","38.00000000","26.00000000","10.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","126.9988747","37.5602934"
"3344","중구","2-명동-큰-0015","02","명동","15.00000000","느티나무","26.00000000","6.00000000","4.00000000","계성여고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9868335","37.5623321"
"3345","중구","2-소공동-큰-0083","02","소공동","83.00000000","은행나무","23.00000000","18.00000000","5.00000000","창덕여중","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.970197","37.5654054"
"3346","중구","2-명동-큰-0131","02","명동","131.00000000","아카시아나무","29.00000000","25.00000000","8.00000000","남산한옥마을","50","5.00000000","10.00000000","6.00000000","4","6","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","31.00000000","공원녹지과","126.9924574","37.5587605"
"3347","중구","2-중림동-큰-0110","02","중림동","110.00000000","은행나무","23.00000000","25.00000000","7.00000000","봉래초등학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9629817","37.5542098"
"3427","중구","2-회현동-큰-0054","02","회현동","54.00000000"," ","0E-8","0E-8","0E-8"," ","0","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000"," ","2.00000000","36.00000000","공원녹지과","126.9794596","37.5551113"
"3428","중구","2-명동-큰-0130","02","명동","130.00000000","은행나무","24.00000000","25.00000000","7.00000000","남산한옥마을","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","33.00000000","공원녹지과","126.9923868","37.5587008"
"3429","중구","2-장충동-큰-0217","02","장충동","217.00000000","양버즘나무","28.00000000","8.00000000","6.00000000","장충공원","50","5.00000000","10.00000000","6.00000000","2","6","4.00000000","1.00000000","Platanus occidentalis L.","2.00000000","29.00000000","공원녹지과","127.0036457","37.5566188"
"3430","중구","2-소공동-큰-0283","02","소공동","283.00000000","느티나무","35.00000000","26.00000000","15.00000000","상공회의소","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9744432","37.5604166"
"3431","중구","2-광희동-큰-0093","02","광희동","93.00000000","은행나무","56.00000000","12.00000000","9.00000000","국립간호대학","60","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","46.00000000","공원녹지과","127.0068877","37.5673762"
"3432","중구","2-태평로1가동-큰-0102","02","태평로1가동","102.00000000","잣나무","25.00000000","7.00000000","4.00000000","장교동 쁘렝땅백화점","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Pinus koraiensis S. et Z.","2.00000000","34.00000000","공원녹지과","126.9866861","37.5672284"
"3433","중구","2-태평로1가동-큰-0072","02","태평로1가동","72.00000000","느티나무","35.00000000","19.00000000","12.00000000","한국외환은행","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9853181","37.5659193"
"3434","중구","2-태평로1가동-큰-0132","02","태평로1가동","132.00000000","잣나무","25.00000000","6.00000000","4.00000000","장교동 중소기업은행","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Pinus koraiensis S. et Z.","2.00000000","34.00000000","공원녹지과","126.9867395","37.5667915"
"3435","중구","2-소공동-큰-0129","02","소공동","129.00000000","소나무","29.00000000","13.00000000","12.00000000","이화여고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","126.9692887","37.5653047"
"3698","중구","2-장충동-큰-0307","02","장충동","307.00000000","소나무","27.00000000","8.00000000","4.00000000","서울중부수도사업부","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","127.0027682","37.5535942"
"3699","중구","2-장충동-큰-0087","02","장충동","87.00000000","양버즘나무","20.00000000","17.00000000","7.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","126.9998424","37.5584219"
"4183","중구","2-중림동-큰-0028","02","중림동","28.00000000","은행나무","22.00000000","15.00000000","7.00000000","손기정공원","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","33.00000000","공원녹지과","126.9664524","37.5562992"
"4184","중구","2-충무로45동-큰-0078","02","충무로45동","78.00000000","느티나무","30.00000000","8.00000000","6.00000000","삼성생명","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","127.0003673","37.5632189"
"4185","중구","2-을지로345동-큰-0023","02","을지로345동","23.00000000","은행나무","60.00000000","5.00000000","6.00000000","을지로2가 영락교회","30","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","46.00000000","공원녹지과","126.9893458","37.5641395"
"4186","중구","2-소공동-큰-0293","02","소공동","293.00000000","백합나무","25.00000000","18.00000000","5.00000000","상공회의소","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Liriodendron tulipifera L.","2.00000000","32.00000000","공원녹지과","126.9733672","37.561181"
"4187","중구","2-중림동-큰-0090","02","중림동","90.00000000","양버즘나무","42.00000000","30.00000000","10.00000000","봉래초등학교","60","10.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","37.00000000","공원녹지과","126.9637427","37.555841"
"4188","중구","2-회현동-큰-0184","02","회현동","184.00000000","은행나무","21.00000000","7.00000000","6.00000000","연세빌딩","70","5.00000000","10.00000000","6.00000000","6","9","3.00000000","2.00000000","Ginkgo biloba L.","0E-8","0E-8","공원녹지과","126.9738194","37.5567259"
"4189","중구","2-회현동-큰-0077","02","회현동","77.00000000","느티나무","25.00000000","16.00000000","7.00000000"," ","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","126.9788524","37.554963"
"4190","중구","2-신당4동-큰-0010","02","신당4동","10.00000000","느티나무","39.00000000","11.00000000","9.00000000","청구초교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","127.0145329","37.5577008"
"4191","중구","2-회현동-큰-0145","02","회현동","145.00000000","백합나무","36.00000000","17.00000000","9.00000000","연세빌딩","70","10.00000000","10.00000000","6.00000000","2","9","3.00000000","2.00000000","Liriodendron tulipifera L.","0E-8","0E-8","공원녹지과","126.9742616","37.5569729"
"4192","중구","2-필동-큰-0094","02","필동","94.00000000","은행나무","25.00000000","17.00000000","7.00000000"," ","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9962596","37.5562856"
"4193","중구","2-소공동-큰-0004","02","소공동","4.00000000","회화나무","21.00000000","12.00000000","5.00000000","정동","10","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Sophora japonica L.","2.00000000","36.00000000","공원녹지과","126.970926","37.567386"
"4194","중구","2-남대문로5가동-큰-0063","02","남대문로5가동","63.00000000","느티나무","23.00000000","17.00000000","7.00000000","남대문교회","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","126.9792965","37.5536986"
"4195","중구","2-회현동-큰-0180","02","회현동","180.00000000","은행나무","21.00000000","7.00000000","6.00000000","연세빌딩","70","5.00000000","10.00000000","6.00000000","6","9","3.00000000","2.00000000","Ginkgo biloba L.","0E-8","0E-8","공원녹지과","126.9738121","37.5567618"
"4196","중구","2-신당3동-큰-0003","02","신당3동","3.00000000","은행나무","21.00000000","8.00000000","5.00000000","333-9","10","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","127.011948","37.5525375"
"4197","중구","2-회현동-큰-0059","02","회현동","59.00000000","양버즘나무","20.00000000","16.00000000","7.00000000"," ","50","5.00000000","10.00000000","6.00000000","2","6","4.00000000","1.00000000","Platanus occidentalis L.","2.00000000","29.00000000","공원녹지과","126.9792959","37.554927"
"4198","중구","2-필동-큰-0081","02","필동","81.00000000","단풍나무","22.00000000","13.00000000","6.00000000"," ","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Acer palmatum Thunb.","2.00000000","36.00000000","공원녹지과","126.9945715","37.5565905"
"4199","중구","2-필동-큰-0084","02","필동","84.00000000","측백나무","20.00000000","10.00000000","5.00000000"," ","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Thuja orientalis L.","2.00000000","36.00000000","공원녹지과","126.9948197","37.5566272"
"4200","중구","2-장충동-큰-0116","02","장충동","116.00000000","느티나무","38.00000000","15.00000000","13.00000000","국립극장","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","127.0009239","37.5527742"
"4201","중구","2-회현동-큰-0082","02","회현동","82.00000000","느티나무","22.00000000","17.00000000","6.00000000"," ","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","126.9789987","37.555057"
"3630","중구","2-신당1동-큰-0082","02","신당1동","82.00000000","회화나무","28.00000000","11.00000000","4.00000000","한양공고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Sophora japonica L.","2.00000000","36.00000000","공원녹지과","127.0120463","37.5658836"
"3631","중구","2-명동-큰-0025","02","명동","25.00000000","아카시아나무","55.00000000","15.00000000","11.00000000","계성여고","60","15.00000000","10.00000000","6.00000000","4","9","2.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","44.00000000","공원녹지과","126.987201","37.5629946"
"3632","중구","2-장충동-큰-0215","02","장충동","215.00000000","양버즘나무","38.00000000","10.00000000","6.00000000","장충공원","50","5.00000000","10.00000000","6.00000000","2","6","4.00000000","1.00000000","Platanus occidentalis L.","2.00000000","29.00000000","공원녹지과","127.0037521","37.5566215"
"3700","중구","2-명동-큰-0071","02","명동","71.00000000","아카시아나무","28.00000000","19.00000000","10.00000000","숭의여대별관","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","126.9862413","37.5574332"
"3701","중구","2-소공동-큰-0051","02","소공동","51.00000000","회화나무","35.00000000","27.00000000","7.00000000","창덕여중","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Sophora japonica L.","2.00000000","36.00000000","공원녹지과","126.9705211","37.5659732"
"3702","중구","2-신당3동-큰-0013","02","신당3동","13.00000000","소나무","22.00000000","5.00000000","1.00000000","남산타원","20","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","127.0075155","37.5480359"
"3703","중구","2-장충동-큰-0134","02","장충동","134.00000000","느티나무","22.00000000","6.00000000","3.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","127.0020634","37.5574246"
"3704","중구","2-회현동-큰-0028","02","회현동","28.00000000"," ","0E-8","0E-8","0E-8"," ","0","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000"," ","2.00000000","36.00000000","공원녹지과","126.9808976","37.5541467"
"3705","중구","2-충무로45동-큰-0015","02","충무로45동","15.00000000","가이즈까향나무","25.00000000","5.00000000","4.00000000","중구청","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juniperus chinensis`Kaizuka'.","2.00000000","34.00000000","공원녹지과","126.9981259","37.563736"
"3706","중구","2-소공동-큰-0209","02","소공동","209.00000000","회화나무","62.00000000","23.00000000","12.00000000","덕수궁","50","15.00000000","10.00000000","6.00000000","6","6","2.00000000","1.00000000","Sophora japonica L.","2.00000000","43.00000000","공원녹지과","126.974121","37.5666634"
"3707","중구","2-장충동-큰-0070","02","장충동","70.00000000","양버즘나무","23.00000000","10.00000000","5.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","127.0006017","37.5582241"
